"county_fips_code","year","area_deprivation_index_percent"
"54033",2020,49
"54033",2018,51
"54035",2019,58
"54035",2018,53
"54037",2019,10
"54039",2020,54
"54041",2020,77
"54041",2018,73
"54043",2020,88
"54043",2018,89
"54045",2018,87
"54047",2020,99
"54049",2020,52
"54051",2019,56
"54055",2019,75
"54057",2019,66
"54057",2018,80
"54059",2018,95
"54059",2019,97
"54061",2020,36
"54061",2019,35
"54065",2020,33
"54065",2019,43
"54065",2018,53
"54067",2019,72
"54069",2019,44
"54073",2020,64
"54073",2018,61
"54073",2019,61
"54075",2019,65
"54079",2020,13
"54079",2019,13
"54081",2019,65
"54083",2018,71
"54083",2019,74
"54085",2019,74
"54085",2020,73
"54087",2018,85
"54089",2019,85
"54089",2018,81
"54091",2019,53
"54091",2018,56
"54093",2018,57
"54093",2019,61
"54093",2020,59
"54095",2020,63
"54097",2018,64
"54101",2019,95
"54103",2018,81
"54105",2020,78
"54105",2019,78
"54105",2018,70
"54107",2019,50
"54107",2018,51
"54109",2019,90
"54109",2020,90
"56001",2019,29
"56001",2018,33
"56001",2020,28
"56003",2020,36
"56003",2019,34
"56005",2018,8
"56007",2020,31
"56009",2019,16
"56009",2020,12
"56011",2020,16
"56011",2018,15
"56013",2018,34
"56013",2019,37
"56013",2020,44
"56015",2018,30
"56015",2019,26
"56017",2019,24
"56019",2018,13
"56019",2019,16
"56021",2018,11
"56021",2020,13
"56023",2018,11
"56023",2020,12
"56025",2020,16
"56027",2018,32
"56027",2020,62
"56029",2020,10
"56031",2020,18
"56031",2018,33
"56033",2018,8
"56037",2020,22
"56037",2018,18
"56039",2019,2
"56041",2018,44
"56041",2019,41
"56043",2019,38
"56043",2020,35
"56045",2020,33
"56045",2019,25
"02060",2019,15
"02060",2018,13
"02068",2019,8
"02100",2019,10
"02105",2020,52
"02105",2018,55
"02122",2019,19
"02150",2019,21
"02158",2018,100
"02158",2020,100
"02164",2020,96
"02185",2018,95
"02188",2020,100
"02195",2019,35
"02198",2020,67
"02220",2020,10
"02230",2020,8
"02240",2018,41
"02240",2019,45
"02240",2020,44
"02275",2019,42
"02282",2019,29
"02290",2019,100
"01003",2018,20
"01005",2020,96
"01005",2019,96
"01005",2018,94
"01007",2020,69
"01007",2019,64
"01007",2018,70
"01009",2020,61
"01013",2019,88
"01015",2020,71
"01017",2020,78
"01017",2019,81
"01017",2018,81
"01019",2020,71
"01019",2019,72
"01019",2018,66
"01021",2018,75
"01021",2019,77
"01023",2019,89
"01023",2020,90
"01025",2020,94
"01025",2019,93
"01027",2019,91
"01027",2020,89
"01027",2018,88
"01029",2018,75
"01029",2020,75
"01029",2019,77
"01031",2020,53
"01035",2018,97
"01039",2020,76
"01039",2019,74
"01043",2020,64
"01043",2019,62
"01043",2018,62
"01045",2018,71
"01049",2019,89
"01049",2020,91
"01051",2019,31
"01051",2020,30
"01051",2018,31
"01057",2020,81
"01059",2019,92
"01061",2020,87
"01063",2020,99
"01065",2020,93
"01065",2018,92
"01067",2019,61
"01067",2018,65
"01069",2019,62
"01069",2020,62
"01071",2018,82
"01071",2019,81
"01071",2020,81
"01073",2019,44
"01073",2020,44
"01077",2019,55
"01081",2019,49
"01083",2019,47
"01085",2019,97
"01085",2018,96
"01087",2020,92
"01089",2019,18
"01089",2018,16
"01091",2020,85
"01093",2019,79
"01093",2018,81
"01095",2018,77
"01097",2019,59
"01099",2018,98
"01099",2020,97
"01099",2019,98
"01105",2019,98
"01105",2018,98
"01105",2020,99
"01107",2020,84
"01109",2020,81
"01111",2020,83
"01113",2019,82
"01113",2018,81
"01113",2020,81
"01115",2019,38
"01117",2020,5
"01119",2019,97
"01119",2020,95
"01121",2019,81
"01121",2018,82
"01123",2020,81
"01123",2019,81
"01125",2020,47
"01125",2018,46
"01127",2018,82
"01127",2020,77
"01127",2019,81
"01129",2019,82
"01129",2020,83
"01131",2020,98
"01133",2018,87
"05001",2020,79
"05003",2019,84
"05005",2018,48
"05005",2020,50
"05009",2019,65
"05009",2018,68
"05011",2019,95
"05011",2018,95
"05013",2020,70
"05013",2018,74
"05015",2020,66
"05017",2019,96
"05019",2019,64
"05019",2020,61
"05023",2018,60
"05023",2019,57
"05023",2020,59
"05025",2020,68
"05025",2019,61
"05027",2019,86
"05027",2018,78
"05027",2020,86
"05029",2020,72
"05029",2018,70
"05031",2019,61
"05033",2018,66
"05037",2020,74
"05037",2019,76
"05039",2019,78
"05041",2019,98
"05041",2020,97
"05043",2018,86
"05043",2019,80
"05045",2018,37
"05047",2019,77
"05047",2018,72
"05047",2020,78
"05049",2019,77
"05051",2019,62
"05053",2019,46
"05055",2020,65
"05055",2018,63
"05055",2019,62
"05057",2020,88
"05059",2019,65
"05061",2019,89
"05063",2019,71
"05065",2020,68
"05065",2019,69
"05067",2020,92
"05069",2018,84
"05069",2020,85
"05073",2020,88
"05073",2018,92
"05077",2020,98
"05077",2019,98
"05079",2020,79
"05079",2018,91
"05079",2019,86
"05081",2019,81
"05081",2018,73
"05081",2020,72
"05083",2020,86
"05083",2018,77
"05089",2019,73
"05089",2018,78
"05091",2018,75
"05091",2020,82
"05093",2019,94
"05095",2019,96
"05099",2019,82
"05099",2018,92
"05099",2020,91
"05101",2020,59
"05101",2018,79
"05103",2019,91
"05105",2020,68
"05107",2020,98
"05107",2019,98
"05109",2018,75
"05111",2019,90
"05111",2020,91
"05111",2018,90
"05115",2020,74
"05115",2018,68
"05115",2019,72
"05117",2019,85
"05117",2018,90
"05121",2018,78
"05123",2019,96
"05125",2020,15
"05127",2018,93
"05129",2020,78
"05131",2019,77
"05131",2020,76
"05133",2020,92
"05135",2019,88
"05137",2019,87
"05137",2018,86
"05139",2018,76
"05141",2019,77
"05143",2020,59
"05143",2018,59
"05143",2019,59
"05145",2019,63
"05145",2020,64
"05147",2019,93
"05147",2020,90
"05149",2018,86
"04003",2018,64
"04005",2020,46
"04005",2018,55
"04007",2020,77
"04007",2019,78
"04009",2019,77
"04009",2020,77
"04011",2018,79
"04012",2018,92
"04013",2018,34
"04013",2020,30
"04015",2018,71
"04015",2019,70
"04017",2018,97
"04019",2020,52
"04021",2020,46
"04021",2019,48
"04023",2020,93
"04025",2019,31
"04025",2020,30
"04027",2018,91
"04027",2020,93
"06001",2018,4
"06001",2019,4
"06003",2019,13
"06003",2018,10
"06003",2020,28
"06005",2020,12
"06005",2018,14
"06007",2020,47
"06009",2020,8
"06009",2018,10
"06015",2018,74
"06017",2018,4
"06017",2020,3
"06019",2018,92
"06021",2019,88
"06021",2018,89
"06023",2018,48
"06023",2019,48
"06023",2020,48
"06025",2018,97
"06027",2018,26
"06027",2019,23
"06029",2019,90
"06029",2018,89
"06031",2018,92
"06031",2020,88
"06031",2019,89
"06033",2018,77
"06035",2019,41
"06035",2020,42
"06035",2018,46
"06037",2018,47
"06037",2019,45
"06039",2018,88
"06041",2019,1
"06041",2018,1
"06043",2018,39
"06043",2020,42
"06045",2019,53
"06047",2019,96
"06047",2018,96
"06051",2020,7
"06055",2019,5
"06057",2018,6
"06057",2020,6
"06057",2019,6
"06061",2019,2
"06061",2020,2
"06063",2020,18
"06063",2018,26
"06065",2019,41
"06067",2018,35
"06067",2020,27
"06069",2019,15
"06071",2019,60
"06071",2018,63
"06073",2020,7
"06073",2018,10
"06075",2019,3
"06075",2018,4
"06077",2020,60
"06079",2018,6
"06079",2019,6
"06081",2020,1
"06083",2020,23
"06083",2018,27
"06085",2018,1
"06085",2020,1
"06087",2020,5
"06087",2018,6
"06089",2018,38
"06089",2019,39
"06091",2020,17
"06093",2018,67
"06095",2020,10
"06095",2018,14
"06097",2020,5
"06097",2019,5
"06099",2019,70
"06099",2020,67
"06099",2018,73
"06101",2020,69
"06103",2020,76
"06103",2018,73
"06107",2019,97
"06109",2018,30
"06109",2019,23
"06113",2018,26
"06115",2019,68
"06115",2020,70
"08001",2020,24
"08001",2018,32
"08003",2018,88
"08005",2020,6
"08009",2018,61
"08011",2019,91
"08011",2018,82
"08013",2018,3
"08014",2018,1
"08015",2020,14
"08019",2018,3
"08019",2019,4
"08019",2020,4
"08021",2019,81
"08021",2018,82
"08023",2020,98
"08025",2020,84
"08025",2019,89
"08029",2019,49
"08029",2020,53
"08031",2019,21
"08033",2019,48
"08033",2020,44
"08033",2018,67
"08035",2020,1
"08035",2018,1
"08037",2020,3
"08039",2020,1
"08041",2020,11
"08041",2018,11
"08041",2019,11
"08045",2019,14
"08045",2020,11
"08047",2018,4
"08049",2019,11
"08049",2018,7
"08049",2020,10
"08051",2019,22
"08051",2018,23
"08051",2020,14
"08053",2020,21
"08057",2020,33
"08057",2018,33
"08059",2019,3
"08059",2018,3
"08059",2020,3
"08061",2019,38
"08063",2019,49
"08063",2020,42
"08065",2020,47
"08065",2018,28
"08065",2019,37
"08067",2018,6
"08067",2019,6
"08069",2018,6
"08069",2019,6
"08071",2018,56
"08071",2019,68
"08073",2020,27
"08077",2019,35
"08079",2019,7
"08079",2018,5
"08079",2020,6
"08081",2018,32
"08083",2019,47
"08085",2020,45
"08087",2018,68
"08087",2020,67
"08089",2020,91
"08089",2018,82
"08091",2019,5
"08093",2020,3
"08093",2019,5
"08095",2019,37
"08095",2020,35
"08095",2018,39
"08099",2018,74
"08099",2019,74
"08101",2019,64
"08101",2018,62
"08103",2019,30
"08103",2018,22
"08105",2019,80
"08107",2018,3
"08107",2020,3
"08107",2019,3
"08111",2019,21
"08111",2018,14
"08113",2018,6
"08113",2019,6
"08117",2019,4
"08119",2019,6
"08119",2018,5
"08119",2020,7
"08121",2018,37
"09001",2018,3
"09003",2019,11
"09003",2020,11
"09005",2018,4
"09005",2020,4
"09007",2019,3
"09011",2019,8
"09011",2018,8
"09011",2020,9
"09013",2020,3
"09013",2019,3
"09015",2018,17
"11001",2018,15
"11001",2019,13
"10001",2020,29
"10003",2019,9
"10003",2020,9
"10003",2018,8
"10005",2018,21
"10005",2020,16
"12001",2020,36
"12003",2019,45
"12003",2020,47
"12005",2018,40
"12005",2020,38
"12009",2019,23
"12013",2018,78
"12013",2020,75
"12015",2018,29
"12017",2019,55
"12017",2020,53
"12017",2018,55
"12019",2020,17
"12019",2019,16
"12023",2019,58
"12023",2020,58
"12027",2020,97
"12027",2018,98
"12029",2018,88
"12029",2020,92
"12031",2018,39
"12031",2019,38
"12035",2019,17
"12035",2020,18
"12037",2019,70
"12037",2018,73
"12037",2020,74
"12039",2019,85
"12041",2018,68
"12041",2019,66
"12043",2020,84
"12043",2018,88
"12045",2018,57
"12045",2020,50
"12047",2020,97
"12047",2019,94
"12049",2019,97
"12051",2019,98
"12055",2018,73
"12055",2019,73
"12057",2018,38
"12061",2019,26
"12061",2018,34
"12061",2020,21
"12063",2019,86
"12067",2020,94
"12067",2018,89
"12069",2018,36
"12069",2020,30
"12069",2019,32
"12071",2019,34
"12071",2020,31
"12071",2018,36
"12073",2018,26
"12077",2020,81
"12079",2019,94
"12079",2018,93
"12079",2020,92
"12083",2020,54
"12086",2019,69
"12086",2018,70
"12087",2019,9
"12087",2020,8
"12089",2020,11
"12091",2020,16
"12091",2019,16
"12091",2018,17
"12093",2019,90
"12093",2018,94
"12095",2020,38
"12097",2018,63
"12097",2020,55
"12099",2019,20
"12101",2019,32
"12101",2020,30
"12103",2019,26
"12105",2018,62
"12105",2019,62
"12105",2020,61
"12109",2020,4
"12109",2018,4
"12111",2020,43
"12113",2018,14
"12115",2018,11
"12115",2019,10
"12117",2020,9
"12117",2019,9
"12119",2018,13
"12119",2020,11
"12121",2020,81
"12125",2020,87
"12127",2018,42
"12127",2019,40
"12129",2020,23
"12129",2019,30
"12131",2020,28
"12131",2018,44
"12131",2019,40
"12133",2020,84
"12133",2018,76
"13003",2020,98
"13005",2018,78
"13005",2020,89
"13007",2020,79
"13007",2018,64
"13009",2020,84
"13011",2018,76
"13013",2018,46
"13015",2020,53
"13017",2020,96
"13017",2019,97
"13021",2018,84
"13021",2020,82
"13021",2019,83
"13023",2018,73
"13023",2019,78
"13025",2019,84
"13025",2020,86
"13027",2018,89
"13029",2019,18
"13031",2020,78
"13033",2020,91
"13033",2019,93
"13035",2019,74
"13039",2019,39
"13043",2019,97
"13043",2018,95
"13045",2019,69
"13045",2020,65
"13049",2019,83
"13049",2018,77
"13051",2020,43
"13051",2019,46
"13053",2020,72
"13053",2019,68
"13055",2019,95
"13055",2018,95
"13059",2018,83
"13061",2019,100
"13061",2018,100
"13061",2020,99
"13063",2018,85
"13065",2018,98
"13067",2019,8
"13067",2020,7
"13069",2018,93
"13069",2019,92
"13071",2018,96
"13073",2020,6
"13075",2020,88
"13075",2018,90
"13075",2019,89
"13077",2018,17
"13077",2019,17
"13077",2020,15
"13081",2018,97
"13083",2020,65
"13083",2019,69
"13083",2018,62
"13085",2019,12
"13089",2018,41
"13089",2020,33
"13093",2019,95
"13097",2018,33
"13097",2020,33
"13099",2018,94
"13099",2019,93
"13101",2020,93
"13101",2019,95
"13103",2020,14
"13105",2018,84
"13107",2018,96
"13109",2019,92
"13109",2020,95
"13109",2018,88
"13111",2020,41
"13113",2020,2
"13113",2019,2
"13113",2018,3
"13115",2019,73
"13117",2018,2
"13117",2019,2
"13117",2020,1
"13119",2018,84
"13119",2020,83
"13121",2020,13
"13123",2020,59
"13125",2019,66
"13125",2018,71
"13127",2018,55
"13127",2019,58
"13131",2019,87
"13131",2020,81
"13131",2018,91
"13133",2020,60
"13133",2019,67
"13133",2018,68
"13135",2020,18
"13137",2020,62
"13137",2018,71
"13137",2019,69
"13139",2018,64
"13139",2019,59
"13141",2020,90
"13141",2018,95
"13143",2019,74
"13145",2020,7
"13145",2018,8
"13149",2020,74
"13149",2018,73
"13151",2020,15
"13151",2018,19
"13153",2020,41
"13153",2018,43
"13153",2019,44
"13157",2018,39
"13157",2020,31
"13159",2018,83
"13159",2020,78
"13161",2019,90
"13163",2020,96
"13165",2020,93
"13167",2019,91
"13167",2018,92
"13167",2020,93
"13169",2020,44
"13171",2019,70
"13173",2019,92
"13175",2018,88
"13175",2019,87
"13177",2020,22
"13181",2019,73
"13181",2020,69
"13183",2019,70
"13183",2020,73
"13185",2020,80
"13187",2018,57
"13189",2018,86
"13191",2018,56
"13191",2019,67
"13191",2020,57
"13197",2018,89
"13197",2020,85
"13199",2019,87
"13199",2018,90
"13201",2020,82
"13201",2019,89
"13201",2018,89
"13205",2019,95
"13207",2020,38
"13207",2018,42
"13211",2018,37
"13211",2019,32
"13213",2018,91
"13213",2019,90
"13215",2018,69
"13215",2020,72
"13215",2019,71
"13217",2018,52
"13217",2019,50
"13219",2019,4
"13221",2018,62
"13221",2020,61
"13223",2019,13
"13223",2018,14
"13225",2020,83
"13227",2019,20
"13227",2020,24
"13229",2019,76
"13229",2018,71
"13231",2019,22
"13235",2019,84
"13237",2019,45
"13237",2018,45
"13237",2020,42
"13239",2020,96
"13241",2019,67
"13243",2019,99
"13245",2019,85
"13245",2020,84
"13247",2019,45
"13247",2018,48
"13247",2020,42
"13249",2020,86
"13249",2019,89
"13251",2020,85
"13253",2019,88
"13257",2019,75
"13257",2020,72
"13259",2019,99
"13259",2018,100
"13261",2019,96
"13263",2018,84
"13263",2019,81
"13265",2019,98
"13267",2020,89
"13269",2018,98
"13271",2018,99
"13275",2019,72
"13275",2018,78
"13275",2020,79
"13277",2020,85
"13277",2019,91
"13279",2018,95
"13281",2019,36
"13281",2020,40
"13283",2020,91
"13283",2018,84
"13285",2018,76
"13285",2020,79
"13287",2020,94
"13289",2019,96
"13291",2020,35
"13291",2019,36
"13293",2019,91
"13295",2018,72
"13295",2019,69
"13297",2018,35
"13297",2020,33
"13299",2020,82
"13301",2020,96
"13303",2020,90
"13303",2018,89
"13303",2019,91
"13305",2018,84
"13305",2020,85
"13307",2018,73
"13307",2019,72
"13309",2019,99
"13309",2018,98
"13311",2018,50
"13311",2019,45
"13313",2018,92
"13317",2019,89
"13317",2018,90
"13317",2020,86
"13319",2020,86
"13319",2018,77
"13321",2019,84
"13321",2020,78
"15001",2019,32
"15003",2018,4
"15007",2018,8
"15007",2019,8
"15009",2018,9
"15009",2020,7
"19001",2018,26
"19001",2020,25
"19005",2020,42
"19005",2018,37
"19005",2019,48
"19009",2019,36
"19009",2018,34
"19009",2020,39
"19011",2018,12
"19011",2019,13
"19013",2019,36
"19015",2019,15
"19015",2020,14
"19015",2018,14
"19017",2020,8
"19017",2019,7
"19019",2020,22
"19021",2020,68
"19021",2019,66
"19027",2020,20
"19029",2019,46
"19031",2018,9
"19033",2018,29
"19035",2020,27
"19035",2018,33
"19035",2019,36
"19037",2019,27
"19037",2018,29
"19041",2020,34
"19043",2020,34
"19045",2018,33
"19047",2019,75
"19047",2020,77
"19049",2019,2
"19055",2018,23
"19057",2018,49
"19057",2020,48
"19059",2018,7
"19059",2020,7
"19061",2019,17
"19063",2019,44
"19063",2020,40
"19065",2020,39
"19065",2019,40
"19067",2018,35
"19067",2019,36
"19069",2020,43
"19069",2019,56
"19069",2018,48
"19071",2019,30
"19073",2020,28
"19073",2018,32
"19075",2020,9
"19075",2018,10
"19077",2018,18
"19077",2019,17
"19079",2020,22
"19079",2019,21
"19083",2020,27
"19085",2020,18
"19085",2019,20
"19087",2018,37
"19087",2019,37
"19089",2018,41
"19089",2020,33
"19089",2019,38
"19093",2018,27
"19093",2019,25
"19095",2018,17
"19095",2019,18
"19097",2019,36
"19097",2018,43
"19099",2019,23
"19099",2018,21
"19099",2020,27
"19101",2019,35
"19103",2020,13
"19105",2019,17
"19105",2018,19
"19107",2020,28
"19109",2018,13
"19109",2020,22
"19111",2018,55
"19111",2020,53
"19111",2019,53
"19115",2019,55
"19117",2018,30
"19117",2020,39
"19119",2020,10
"19121",2018,8
"19121",2019,9
"19121",2020,7
"19125",2019,18
"19125",2018,15
"19127",2019,53
"19127",2018,45
"19129",2018,9
"19129",2020,10
"19131",2020,33
"19131",2018,25
"19133",2018,42
"19135",2020,49
"19137",2020,62
"19137",2019,66
"19137",2018,65
"19139",2018,34
"19139",2020,37
"19143",2018,34
"19147",2020,16
"19149",2020,13
"19151",2018,35
"19151",2020,34
"19151",2019,39
"19153",2018,15
"19153",2019,15
"19155",2018,28
"19157",2020,26
"19157",2018,21
"19159",2018,43
"19159",2019,36
"19163",2019,20
"19165",2020,17
"19165",2018,13
"19167",2019,14
"19169",2018,18
"19171",2020,32
"19171",2018,32
"19173",2018,48
"19173",2020,43
"19175",2020,49
"19175",2018,38
"19177",2018,45
"19177",2020,50
"19179",2020,69
"19181",2019,5
"19181",2018,6
"19183",2018,18
"19183",2019,18
"19185",2018,56
"19187",2020,55
"19189",2020,32
"19191",2019,9
"19193",2019,57
"19193",2020,55
"19195",2020,38
"19195",2019,42
"19195",2018,39
"19197",2019,50
"19197",2018,49
"16001",2020,8
"16003",2020,50
"16005",2020,46
"16007",2018,37
"16009",2018,69
"16009",2019,70
"16013",2018,12
"16013",2020,20
"16015",2020,15
"16015",2019,14
"16015",2018,22
"16017",2018,43
"16017",2019,41
"16019",2020,29
"16019",2018,28
"16021",2018,62
"16021",2019,60
"16023",2020,39
"16023",2018,43
"16025",2020,42
"16027",2018,68
"16027",2020,64
"16029",2019,23
"16031",2020,65
"16031",2018,67
"16033",2020,99
"16033",2018,99
"16035",2020,56
"16035",2018,50
"16037",2020,55
"16039",2019,65
"16041",2019,32
"16043",2019,37
"16043",2020,42
"16045",2020,61
"16047",2020,71
"16047",2019,78
"16051",2018,29
"16051",2020,24
"16053",2020,78
"16055",2020,21
"16057",2018,36
"16057",2019,37
"16059",2019,54
"16059",2018,50
"16061",2019,61
"16061",2020,67
"16063",2019,71
"16063",2020,73
"16065",2019,88
"16065",2018,82
"16069",2020,36
"16069",2019,35
"16071",2018,37
"16073",2018,94
"16075",2019,54
"16075",2020,57
"16077",2020,48
"16079",2019,70
"16081",2020,9
"16083",2018,51
"16083",2019,48
"16085",2020,10
"17001",2019,39
"17001",2018,36
"17003",2018,98
"17005",2018,47
"17005",2019,43
"17009",2020,32
"17011",2018,35
"17013",2018,36
"17015",2018,35
"17015",2019,34
"17015",2020,37
"17017",2018,56
"17017",2020,65
"17019",2019,37
"17023",2020,43
"17023",2019,46
"17025",2019,54
"17027",2020,17
"17029",2018,62
"17029",2020,64
"17031",2019,42
"17033",2018,38
"17033",2019,46
"17033",2020,46
"17035",2020,43
"17037",2018,31
"17037",2019,33
"17037",2020,29
"17039",2020,26
"17039",2018,22
"17041",2019,59
"17041",2018,49
"17043",2019,3
"17043",2020,3
"17045",2018,65
"17045",2019,62
"17045",2020,59
"17049",2018,24
"17049",2020,30
"17051",2018,67
"17053",2020,49
"17053",2019,50
"17055",2018,72
"17057",2020,59
"17057",2018,53
"17059",2018,67
"17061",2019,65
"17061",2020,60
"17061",2018,64
"17063",2019,11
"17065",2019,41
"17065",2020,36
"17065",2018,44
"17067",2018,32
"17067",2020,36
"17069",2020,83
"17071",2019,43
"17073",2020,27
"17073",2019,28
"17075",2018,48
"17075",2020,44
"17077",2019,73
"17079",2020,43
"17079",2019,33
"17081",2020,66
"17083",2018,23
"17083",2020,20
"17083",2019,23
"17085",2020,21
"17087",2020,42
"17089",2018,14
"17089",2019,13
"17091",2019,42
"17093",2020,3
"17095",2018,63
"17097",2019,5
"17099",2018,41
"17101",2018,69
"17101",2019,69
"17105",2018,36
"17105",2019,40
"17107",2019,25
"17109",2018,54
"17111",2020,4
"17113",2019,11
"17113",2018,10
"17115",2019,54
"17117",2020,41
"17117",2018,40
"17119",2018,23
"17119",2020,29
"17121",2019,69
"17121",2018,68
"17121",2020,73
"17123",2020,26
"17125",2020,57
"17125",2018,56
"17127",2020,61
"17127",2019,62
"17129",2020,12
"17129",2019,17
"17131",2019,27
"17131",2018,24
"17131",2020,27
"17137",2019,42
"17139",2020,42
"17139",2018,54
"17139",2019,51
"17141",2018,29
"17141",2020,29
"17143",2018,37
"17145",2018,61
"17147",2019,7
"17147",2018,6
"17149",2019,63
"17149",2018,59
"17151",2018,64
"17153",2018,86
"17153",2019,82
"17155",2018,13
"17157",2020,50
"17157",2018,41
"17159",2019,63
"17159",2020,62
"17163",2018,45
"17163",2019,47
"17165",2019,81
"17165",2018,80
"17167",2019,23
"17167",2020,24
"17169",2019,44
"17169",2020,47
"17169",2018,32
"17171",2019,51
"17171",2018,52
"17177",2020,55
"17177",2018,53
"17177",2019,56
"17179",2019,13
"17183",2019,75
"17183",2018,77
"17183",2020,74
"17185",2019,51
"17185",2018,53
"17185",2020,39
"17187",2020,54
"17189",2019,22
"17191",2019,62
"17193",2018,62
"17193",2020,59
"17195",2020,36
"17197",2019,5
"17197",2020,5
"17199",2019,40
"17201",2018,54
"17203",2020,7
"18001",2019,82
"18003",2018,44
"18005",2018,24
"18005",2019,25
"18007",2020,52
"18007",2018,38
"18009",2019,56
"18009",2018,58
"18011",2019,4
"18011",2018,4
"18013",2020,15
"18013",2018,21
"18013",2019,14
"18015",2019,33
"18017",2019,67
"18017",2020,68
"18019",2019,27
"18019",2018,29
"18021",2020,47
"18023",2018,50
"18027",2019,82
"18027",2020,80
"18031",2020,38
"18031",2018,39
"18033",2020,40
"18037",2018,22
"18037",2019,24
"18039",2018,67
"18039",2020,60
"18041",2018,77
"18043",2020,18
"18045",2020,51
"18047",2018,34
"18049",2018,51
"18049",2020,45
"18051",2019,35
"18053",2020,70
"18055",2020,52
"18055",2018,55
"18057",2020,1
"18057",2018,1
"18061",2020,28
"18063",2020,4
"18063",2019,4
"18065",2020,51
"18065",2018,54
"18069",2020,30
"18069",2018,31
"18069",2019,29
"18071",2019,52
"18071",2020,56
"18073",2018,25
"18075",2018,73
"18079",2020,55
"18079",2019,58
"18081",2018,11
"18081",2019,12
"18083",2018,58
"18083",2019,63
"18083",2020,65
"18085",2018,36
"18087",2018,95
"18089",2019,50
"18091",2018,53
"18091",2019,53
"18091",2020,56
"18093",2020,48
"18093",2019,44
"18095",2018,55
"18095",2019,58
"18097",2020,65
"18097",2018,66
"18097",2019,65
"18099",2019,53
"18101",2020,49
"18105",2020,43
"18105",2018,40
"18107",2018,37
"18109",2020,26
"18111",2020,51
"18113",2018,53
"18113",2020,45
"18113",2019,51
"18115",2019,14
"18117",2018,73
"18119",2019,52
"18119",2018,53
"18119",2020,58
"18121",2020,69
"18121",2019,68
"18123",2020,54
"18123",2018,59
"18127",2019,12
"18127",2018,11
"18129",2019,17
"18129",2018,15
"18133",2020,35
"18133",2018,29
"18139",2018,61
"18139",2019,63
"18141",2020,47
"18141",2018,47
"18143",2019,52
"18143",2018,49
"18143",2020,65
"18147",2020,24
"18147",2018,26
"18149",2018,61
"18149",2020,57
"18151",2020,25
"18151",2018,29
"18153",2019,67
"18153",2020,64
"18155",2018,81
"18157",2019,43
"18159",2020,24
"18161",2020,36
"18161",2019,34
"18163",2019,49
"18163",2020,48
"18165",2019,49
"18165",2018,50
"18167",2019,68
"18169",2020,46
"18169",2019,40
"18171",2019,21
"18171",2018,16
"18173",2019,7
"18175",2018,61
"18175",2019,61
"18177",2018,70
"18179",2019,26
"18179",2018,27
"18179",2020,23
"18181",2018,27
"18181",2019,30
"20001",2019,51
"20001",2018,57
"20003",2018,55
"20003",2019,55
"20005",2020,48
"20009",2020,55
"20009",2019,57
"20009",2018,57
"20011",2020,67
"20013",2020,47
"20013",2018,43
"20015",2019,16
"20017",2020,46
"20019",2019,64
"20021",2020,61
"20023",2018,21
"20023",2020,33
"20025",2020,34
"20027",2018,18
"20029",2018,48
"20029",2019,49
"20031",2018,25
"20033",2018,30
"20033",2020,17
"20035",2018,60
"20035",2019,57
"20039",2018,32
"20039",2019,42
"20041",2018,36
"20041",2020,48
"20043",2018,38
"20045",2019,15
"20045",2018,13
"20045",2020,17
"20049",2020,65
"20049",2018,56
"20051",2018,26
"20051",2020,31
"20053",2019,37
"20053",2018,29
"20053",2020,43
"20055",2019,85
"20057",2018,90
"20057",2020,88
"20059",2018,30
"20061",2019,61
"20061",2018,59
"20063",2018,25
"20063",2020,31
"20065",2019,31
"20065",2018,27
"20065",2020,33
"20067",2019,53
"20069",2019,41
"20069",2020,31
"20069",2018,38
"20071",2019,38
"20073",2019,59
"20073",2020,54
"20077",2020,45
"20079",2020,26
"20079",2019,25
"20083",2018,9
"20083",2019,15
"20085",2020,21
"20085",2019,22
"20087",2020,14
"20087",2019,14
"20091",2020,3
"20093",2018,56
"20095",2020,16
"20097",2018,31
"20101",2018,23
"20101",2019,37
"20103",2020,12
"20103",2019,11
"20103",2018,11
"20105",2018,30
"20109",2020,21
"20111",2019,70
"20111",2018,73
"20113",2019,16
"20115",2018,31
"20115",2019,35
"20119",2018,44
"20119",2019,51
"20123",2020,36
"20123",2019,27
"20123",2018,18
"20125",2020,69
"20125",2019,65
"20127",2018,37
"20127",2019,34
"20129",2018,53
"20129",2020,51
"20131",2019,21
"20131",2018,22
"20131",2020,18
"20133",2020,64
"20133",2019,64
"20135",2018,26
"20135",2020,32
"20135",2019,27
"20139",2019,36
"20139",2020,35
"20141",2020,35
"20141",2018,39
"20143",2018,12
"20145",2020,36
"20145",2018,27
"20147",2020,33
"20149",2020,11
"20153",2019,15
"20155",2020,48
"20155",2019,48
"20157",2018,33
"20157",2020,25
"20157",2019,31
"20159",2018,45
"20159",2020,50
"20159",2019,56
"20163",2019,36
"20165",2020,30
"20165",2019,26
"20165",2018,27
"20167",2018,43
"20173",2020,41
"20173",2018,39
"20173",2019,40
"20175",2020,94
"20175",2019,93
"20177",2020,31
"20179",2018,19
"20179",2020,21
"20181",2019,25
"20183",2020,37
"20183",2018,38
"20187",2020,46
"20187",2018,29
"20187",2019,52
"20189",2020,78
"20191",2020,35
"20191",2018,35
"20191",2019,34
"20193",2019,22
"20195",2020,14
"20197",2018,10
"20199",2019,16
"20199",2020,15
"20201",2018,35
"20201",2020,42
